"","title","artists","album_name","year","season","popularity","acousticness","danceability","energy","instrumentalness","liveness","loudness","speechiness","tempo","key","mode","duration_ms","valence","time_signature","track.id","genre_1","genre_2","genre_3","genre_4","genre_5","genre_6","genre_7","genre_8"
"64","La bohème, SC 67 / Act 2: ""Quando m'en vo'"" (Musetta's Waltz)","Giacomo Puccini","Puccini: La Bohème","1973","Winter",35,0.964,0.328,0.317,0.085,0.44,-14.729,0.0654,71.1,"9","1",321506,0.0862,"1","50rLDfcJA7ngUFhfRGhau8","classical","italian opera","italian romanticism","post-romantic era",NA,NA,NA,NA
"65","The Last Time (feat. Gary Lightbody of Snow Patrol) (Taylor’s Version)","Taylor Swift","Red (Taylor's Version)","2021","Autumn",74,0.0399,0.502,0.534,0,0.0977,-5.954,0.0278,94.05,"2","1",299080,0.155,"4","0y6kdSRCVQhSsHSpWvTUm7","pop",NA,NA,NA,NA,NA,NA,NA
"66","Late Night Talking","Harry Styles","Harry's House","2022","Spring",86,0.298,0.714,0.728,0,0.106,-4.595,0.0468,114.996,"10","1",177954,0.901,"4","1qEmFfgcLObUfQm0j1W2CK","pop",NA,NA,NA,NA,NA,NA,NA
"67","Ringo Starr","Pinguini Tattici Nucleari","Fuori dall'Hype Ringo Starr","2020","Winter",65,0.304,0.754,0.925,0,0.313,-2.912,0.0512,114.077,"4","0",183333,0.857,"4","5yfE6GXTuJaAlepKoE0wJE","bergamo indie","italian indie pop","italian pop","milan indie",NA,NA,NA,NA
"68","Il Comico (Sai Che Risate)","Cesare Cremonini","La Teoria Dei Colori","2012","Winter",55,0.353,0.499,0.906,0,0.151,-5.831,0.0616,112.033,"0","1",257866,0.277,"4","6hyruZsp4aAmCNHoumdoHS","italian adult pop","italian pop",NA,NA,NA,NA,NA,NA
"69","Anti-Hero","Taylor Swift","Midnights","2022","Autumn",93,0.13,0.637,0.643,1.8e-06,0.142,-6.571,0.0519,97.008,"4","1",200690,0.533,"4","0V3wPSX9ygBnCm8psDIegu","pop",NA,NA,NA,NA,NA,NA,NA
"70","Watermelon Sugar","Harry Styles","Fine Line","2019","Winter",89,0.122,0.548,0.816,0,0.335,-4.209,0.0465,95.39,"0","1",174000,0.557,"4","6UelLqGlWMcVH1E5c4H7lY","pop",NA,NA,NA,NA,NA,NA,NA
"71","Tosca / Act 3: ""E lucevan le stelle""","Giacomo Puccini","Puccini: Tosca","1976","missing",27,0.976,0.156,0.114,0.0446,0.134,-15.955,0.0424,79.41,"11","0",264400,0.0378,"3","4tYEeCxtXJUDcUxSajoiY3","classical","italian opera","italian romanticism","post-romantic era",NA,NA,NA,NA
"72","La Ragazza Del Futuro","Cesare Cremonini","La Ragazza Del Futuro","2022","Winter",44,0.141,0.667,0.691,6.35e-06,0.056,-7.441,0.0337,117.984,"5","1",289146,0.611,"4","0FtrvYyXf77Rs6MOYl5McD","italian adult pop","italian pop",NA,NA,NA,NA,NA,NA
"73","Cruel Summer","Taylor Swift","Lover","2019","Summer",100,0.117,0.552,0.702,2.06e-05,0.105,-5.707,0.157,169.994,"9","1",178426,0.564,"4","1BxfuPKGuaTgP7aM0Bbdwr","pop",NA,NA,NA,NA,NA,NA,NA
